Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Total_Purchases,Customer_Tenure,Total_Children,Family_Size,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Deal_Dependency,Digital_Engagement,Customer_Activity_Level,Education_2N Cycle,Education_Basic,Education_Graduation,Education_Master,Education_Phd,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wine
0.30017760443225916,-0.825388396680897,-0.9302272596543489,0.30727179399616056,0.9874740609302695,1.4335728423167686,1.395518915470243,1.5801897985392448,1.4110106337957966,1.0625507050499132,0.348370576826837,1.4080804097604147,2.510435172024433,-0.5520768893966107,0.6928817880382653,0,0,0,0,0,0,1,1.0172961242361769,1.2029654970842132,1.319785413825258,1.5300381493430735,-1.2646182929415224,-1.759323979195917,0.6207845001698666,1.1500640292092534,-0.5431912316027895,1.560532279432469,0.07350869421997444,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-0.26327773292815265,1.032150681161323,0.9064173827523399,-0.3835840310899351,-1.2142554345173664,-0.9849536566517096,-1.3986726904520936,-0.8662153109876823,-0.970709266613391,-0.9128890643203356,-0.16909620960187102,-1.110956621707463,-0.5688015355646927,-1.1674211851515772,-0.13157382889875555,0,0,0,0,0,0,0,1.2737216910085998,-1.5579088348307408,-1.1558242531421694,-1.1914841782550112,1.3954203730765178,0.44549828492804183,-0.501846806927944,-1.5809090002959418,1.3737130722972815,-0.9503121529030142,0.07350869421997444,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.943942287400849,-0.825388396680897,-0.9302272596543489,-0.7980975261415925,0.7665328592514301,1.0661486100973825,0.4643958920608917,1.317856070172896,0.5340018801377886,0.4974066898491653,-0.686562996030579,1.4080804097604147,-0.2266641236103454,1.2939559978682893,-0.5438016373672659,0,0,0,0,0,0,0,0.33349461284304965,0.7037675210126993,0.7986044313057995,-0.20678791790588605,-1.2646182929415224,-0.6569128471339376,-0.501846806927944,0.5461093781908439,-1.193569477568885,0.7235841353206414,1.2650952809597045,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-1.204344651304055,1.032150681161323,-0.9302272596543489,-0.7980975261415925,-1.2142554345173664,-0.4010833555271804,-0.6943693724607748,-0.08228832407958618,-0.5357502003191715,-1.032648470948537,-0.16909620960187102,-0.7510941886406232,-0.91093894751904,-0.5520768893966107,0.28065397956975485,0,0,0,0,0,0,0,-1.2905339767156276,-1.110927994504055,-0.8952337618824403,-1.0628303954958291,0.06540104006749761,0.44549828492804183,-0.501846806927944,-1.2211714438784382,0.6249223285863164,-0.392346723495129,1.2650952809597045,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.30758268983931897,1.032150681161323,-0.9302272596543489,1.5508122791511327,0.26869647049412737,0.9846918120300512,0.417656490805495,0.7939332583927563,0.6853342753354855,-0.2706438565290842,1.3833041496842529,0.3284931105598957,0.11547328834400192,0.06326740635835598,-0.13157382889875555,0,0,0,0,0,0,0,-1.034108409943205,0.2899379067597243,0.5380139400460703,-0.9539695023919057,0.06540104006749761,0.44549828492804183,-0.501846806927944,0.004631041261444275,0.7431524460143634,0.16561870591275615,-1.1180778925197559,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.5091921118895935,-0.825388396680897,0.9064173827523399,-1.1435254386846403,0.8768696765770536,0.9700426439640293,0.29969460597325714,-1.5290669235733014,0.9545347182628463,-0.3207837261991914,-0.16909620960187102,0.6883555436267353,0.4576107002983492,1.2939559978682893,0.28065397956975485,0,0,0,0,0,0,0,0.1625442349947678,0.6490742881722726,0.9288996769356641,-0.30080414376836534,0.06540104006749761,0.44549828492804183,-0.501846806927944,0.410189993705909,-0.8045872730437081,0.7235841353206414,1.2650952809597045,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.18059741879438304,-0.825388396680897,0.9064173827523399,-0.5217551961071543,0.4377105976602497,1.2430585361836224,0.6271769993929984,0.8432139874807787,1.0491780856956554,0.16412071783427032,0.865837363255545,1.048217976693575,0.11547328834400192,0.3709395542358393,0.28065397956975485,0,0,0,0,0,0,0,-0.17935652070179584,0.5175485121906438,0.7986044313057995,1.1836625803760445,0.06540104006749761,-0.6569128471339376,-0.501846806927944,0.2534627677926292,0.09007179736419825,1.002566850024584,0.07350869421997444,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.8790941903281618,1.032150681161323,-0.9302272596543489,-0.5908407786157638,-0.1834011939165316,0.10133014753001776,-0.05422800920526722,-0.6926413144071257,-0.970709266613391,0.044361311206068954,-0.16909620960187102,-0.03136932250694392,-0.91093894751904,-0.5520768893966107,1.1051095965067756,0,0,0,0,0,0,0,-1.3760091656397686,-0.3304468260796783,-0.6346432706227111,0.31277543554465737,0.06540104006749761,0.44549828492804183,-0.501846806927944,-0.28146076598640324,0.17564788235973733,0.7235841353206414,0.07350869421997444,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.0273392227030438,1.032150681161323,-0.9302272596543489,-1.0398970649217258,-1.0905109468714005,-1.4266344889017264,-0.5825941171357463,-0.6926413144071257,-0.5357502003191715,-1.57115336202584,-0.686562996030579,-0.3912317555737836,-0.91093894751904,-1.1674211851515772,1.5173374049752861,0,0,0,0,0,0,1,-0.4357820874742186,-1.2054151509250568,-1.1558242531421694,0.16927698554403112,0.06540104006749761,0.44549828492804183,0.6207845001698666,-1.0801634520718908,-0.12386841512464895,0.7235841353206414,1.2650952809597045,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-2.2075187376101364,1.032150681161323,0.9064173827523399,0.6526997065392084,-0.7249256001353197,-1.4266344889017264,-1.3986726904520936,-1.1108541189902135,-0.970709266613391,-0.37438417324303236,-0.686562996030579,-1.110956621707463,-0.91093894751904,-1.782765480906544,6.051843298128901,1,0,0,0,0,0,0,1.6156224467051634,-1.1633049473984356,-1.6770052356616278,-1.2162252903240847,1.3954203730765178,1.5479094169900212,0.6207845001698666,0.10822169010675103,2.871294559719212,3.2344285676561246,-1.1180778925197559,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.022612457198707657,1.032150681161323,-0.9302272596543489,-1.3162393949561642,-1.598640921870566,-0.28490610024812163,-1.3986726904520936,-1.5290669235733014,-0.7162745234825852,-1.8861585297609929,-0.686562996030579,-1.110956621707463,-0.91093894751904,-1.1674211851515772,0.6928817880382653,0,0,0,0,0,0,0,-1.205058787791487,-1.7868998961211393,-1.4164147444018986,-0.6323350454939503,0.06540104006749761,0.44549828492804183,-0.501846806927944,-1.531959687887448,0.6249223285863164,-0.392346723495129,1.2650952809597045,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-2.119039910681912,-0.825388396680897,-0.9302272596543489,0.3418145852504653,-1.5131565026114973,0.37871950061274173,-1.0531303842469024,-0.0297897018215067,-0.970709266613391,-0.22354468872825858,-0.686562996030579,-0.7510941886406232,-0.91093894751904,-0.859749037274094,1.1051095965067756,0,0,0,0,0,0,0,-0.6067324653225004,-1.0169077777277042,-1.1558242531421694,1.1836625803760445,-1.2646182929415224,-0.6569128471339376,-0.501846806927944,-0.8010710447562908,-0.12386841512464895,0.16561870591275615,0.07350869421997444,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.5340349790616653,-0.825388396680897,-0.9302272596543489,1.1362987840994754,0.33188437760739964,1.203219892849928,1.3130872871543868,1.741432052640016,1.560830340543979,0.24319552366216451,-0.686562996030579,-0.3912317555737836,0.4576107002983492,0.6786117021133227,-1.3682572543042868,0,0,0,0,0,0,0,0.8463457463878951,0.9422023895637307,0.1471282031564765,-0.6323350454939503,-1.2646182929415224,-1.759323979195917,-0.501846806927944,1.2182417893352777,-1.0598568447633554,-1.2292948676069568,-1.1180778925197559,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.35827169381925766,1.032150681161323,0.9064173827523399,0.13455783772463661,0.4329909858844819,-0.7265869324981384,-0.08888966712408729,-0.6926413144071257,-0.28131545718836565,-0.3207837261991914,0.348370576826837,0.6883555436267353,-0.5688015355646927,-0.24440474151912733,0.28065397956975485,0,0,0,0,0,0,0,1.4446720688568815,0.08061037513904688,0.016832957526611913,-0.6323350454939503,1.3954203730765178,0.44549828492804183,-0.501846806927944,-0.07116406267660448,0.17564788235973733,0.7235841353206414,0.07350869421997444,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.6497485948525643,-0.825388396680897,-0.9302272596543489,-0.3835840310899351,-1.8234920177936138,0.2989642008764078,-0.7931929851154064,-0.35499514815945493,-0.970709266613391,-1.032648470948537,-0.686562996030579,-1.110956621707463,-0.91093894751904,-0.859749037274094,1.1051095965067756,0,0,0,0,0,0,0,-1.5469595434880505,-1.2054151509250568,-1.2861194987720341,1.3519021424457442,-1.2646182929415224,-0.6569128471339376,-0.501846806927944,-0.9007776992885352,0.17564788235973733,-0.11336400879118644,0.07350869421997444,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.4783983548123232,-0.825388396680897,-0.9302272596543489,-0.9017258999045068,1.2423081904437008,0.5713361205840488,0.40128748646519774,0.9412703587816029,1.251289761248027,0.5498017086669202,-0.686562996030579,1.048217976693575,1.1418855242070438,1.909300293623256,-0.9560294458357764,0,0,1,1,0,0,1,1.957523202401727,1.0623649633691221,1.4500806594551225,1.1292321338240827,-1.2646182929415224,-1.759323979195917,2.8660471143654878,0.883887099897057,-1.27585417467998,0.16561870591275615,1.2650952809597045,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.4779774349883265,1.032150681161323,0.9064173827523399,0.06547225521602706,-0.38016775531807073,-0.28490610024812163,-0.7256479908271612,-0.8662153109876823,0.2503752090412662,-1.1742937850116473,0.348370576826837,-0.3912317555737836,-0.91093894751904,-0.859749037274094,1.1051095965067756,0,0,0,0,0,0,0,-0.9486332210190641,-0.7123030347808571,-0.7649385162525757,0.9807854614096418,1.3954203730765178,1.5479094169900212,-0.501846806927944,-0.7528365510756316,1.3737130722972815,0.4446014206166987,0.07350869421997444,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.6733761402455831,-0.825388396680897,-0.9302272596543489,-1.0053542736674212,-0.1285861338755424,-0.28490610024812163,-0.2975129264293983,1.4981266231673545,0.2038714717730839,0.1913831057984852,-0.16909620960187102,-0.03136932250694392,-0.5688015355646927,0.06326740635835598,0.6928817880382653,0,0,0,0,0,0,0,1.957523202401727,0.09575870017410486,-0.2437575337331173,1.5498310389983323,-1.2646182929415224,-0.6569128471339376,-0.501846806927944,0.1032276760525728,-0.2390669910801819,0.4446014206166987,1.2650952809597045,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1.2010659626317914,-0.825388396680897,0.9064173827523399,1.4471839053882183,1.2456025627245442,1.373555736712626,1.336639979098859,-1.5290669235733014,0.37221068803495494,1.5966786925174115,-0.16909620960187102,2.4876677089609336,0.4576107002983492,0.986283849990806,-0.13157382889875555,0,0,0,1,0,0,0,1.7010976356293042,1.2690527480037748,1.4500806594551225,0.5156525545110601,0.06540104006749761,0.44549828492804183,0.6207845001698666,1.2129253796149642,-0.9302584468133807,1.8395149941364117,-1.1180778925197559,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.8619908317750816,1.032150681161323,-0.9302272596543489,1.2744699491166944,-1.699747530147648,0.4151414561554664,-0.7256479908271612,0.5428414098487795,0.6142190194014356,0.4412208882202615,-0.16909620960187102,-0.7510941886406232,-0.5688015355646927,-0.859749037274094,0.28065397956975485,0,0,0,0,0,0,0,-1.3760091656397686,-0.4923930282382245,-0.8952337618824403,1.2331448045141915,0.06540104006749761,-0.6569128471339376,-0.501846806927944,-0.29850960805005206,0.6249223285863164,-0.392346723495129,-1.1180778925197559,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.7077739563299902,-0.825388396680897,-0.9302272596543489,-0.27995565732702077,-0.11568901685907225,-0.7265869324981384,0.11310391047705959,1.034277717026743,0.8932652811981092,0.5988852921976248,-0.686562996030579,-0.03136932250694392,-0.2266641236103454,-0.24440474151912733,1.1051095965067756,0,0,0,0,0,0,0,-1.119583598867346,0.09361518814896289,-0.37405277936298187,1.6636401545160704,-1.2646182929415224,-0.6569128471339376,-0.501846806927944,0.18467484865064518,-0.8726591588356142,0.7235841353206414,0.07350869421997444,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-2.360445694952063,1.032150681161323,-0.9302272596543489,-0.24541286607271598,-2.2078775051468136,-0.9849536566517096,2.1321975014898746,-1.1108541189902135,-0.970709266613391,-1.8861585297609929,6.557972013971333,-1.4708190547743025,8.668908587202685,-1.782765480906544,-1.7804850627727973,0,0,0,0,0,0,0,-0.8631580320949231,1.2489093571110215,3.665099835162821,0.9164585700300507,0.06540104006749761,0.44549828492804183,-0.501846806927944,0.637392591401941,1.5130229781039728,-2.345225726422727,0.07350869421997444,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.3225839596316854,-0.825388396680897,0.9064173827523399,0.4799857502676844,1.1599356353063843,-1.4266344889017264,0.2168589667368714,-1.5290669235733014,-1.4056683329076105,-0.0972840028570415,0.348370576826837,-0.7510941886406232,0.11547328834400192,0.986283849990806,1.1051095965067756,0,1,0,0,0,0,0,1.7010976356293042,0.8568562405961118,0.2774234487863411,0.9857336838234565,0.06540104006749761,0.44549828492804183,0.6207845001698666,1.0164762709319974,-0.0357753864527705,0.16561870591275615,-1.1180778925197559,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.6434869188524659,-0.825388396680897,0.9064173827523399,-1.6962100987535167,0.7091142684358335,-1.4266344889017264,0.3250874107605928,0.33592448050350165,0.7884366232685943,-1.032648470948537,0.348370576826837,0.6883555436267353,-0.2266641236103454,0.986283849990806,-0.5438016373672659,0,0,0,0,0,0,0,1.2737216910085998,0.4624022187287783,0.6683091856759349,-0.914383723081388,0.06540104006749761,0.44549828492804183,-0.501846806927944,0.21904814783004106,-0.273626563866842,0.16561870591275615,1.2650952809597045,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.5334439134244329,-0.825388396680897,0.9064173827523399,0.6872424977935131,0.5143978056219897,-0.5432728244016929,-0.5099408527324484,0.6966315507790718,-0.1845838572529536,1.1530856329696075,2.418237722541669,1.048217976693575,-0.5688015355646927,-0.24440474151912733,1.1051095965067756,0,0,0,0,0,0,0,1.5301472577810225,0.3244439584913146,0.6683091856759349,0.565134778649207,0.06540104006749761,0.44549828492804183,-0.501846806927944,0.004131527434978533,1.5234712210394745,1.560532279432469,-1.1180778925197559,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.589265768237482,-0.825388396680897,-0.9302272596543489,1.3780983228796087,-1.5131565026114973,-0.4010833555271804,-0.5574503255608945,0.14378429475904977,0.2038714717730839,-0.37438417324303236,-0.16909620960187102,-0.7510941886406232,-0.5688015355646927,-0.859749037274094,0.6928817880382653,0,0,0,0,0,0,0,-0.008406142853514022,-0.8783455554579563,-0.8952337618824403,0.9362514596853095,-1.2646182929415224,-1.759323979195917,-0.501846806927944,-0.8820451759150203,0.6249223285863164,-0.11336400879118644,-1.1180778925197559,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.07186210017200748,1.032150681161323,0.9064173827523399,-1.5580389337362976,0.26869647049412737,-0.4010833555271804,-0.4446895442808597,-0.6926413144071257,-0.1845838572529536,0.4791258855694234,0.865837363255545,0.3284931105598957,-0.5688015355646927,-0.5520768893966107,0.6928817880382653,0,0,0,0,0,0,0,-0.6067324653225004,-0.046541755814632754,-0.11346228810325269,0.2187592096821781,1.3954203730765178,1.5479094169900212,-0.501846806927944,-0.19528170197297637,0.945832647319587,0.7235841353206414,1.2650952809597045,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
